,title,text,date
417,'KT 인공지능 자격증 단기 취득반' ️ 교육생 모집,"강남구 KT 인공지능 자격증 단기 취득반 교육생 모집 신청기간 2024년 5월 29일 ~ 6월 11일 13:00까지 신청대상 강남구 거주 미취업 청년 (19세~39세) 교육기간 6/24(월)~7/5(금), 매주 월-금 10시-18시 교육장소 충현교회 제3교육관 (강남구 논현로98길 22) 교육과정 자격증 취득 교육(KT AICE Basic 과정) ✔️비전공자도, 문과생들도 쉽게 도전 가능한 Basic 과정...",4주 전
418,동영상 편집 프로그램 캡컷의 생성형 인공지능AI 사용후기,바로 생성형 인공지능AI. 코파일럿이나 미드저니에서 사용하던 것 처럼 텍스트를 입력하고 그 결과 값으로 그림을 그려주는 것이다. 캡컷 생성형 인공지능AI의 장점은 어떤 프로그램과 제휴했는지는 정확히 알 수 없지만 영어가 아닌 한글로 텍스트를 입력할 시 그림을 그려준다! 게다가 무료! 1:1 그림파일도 만들어주고 9:16 비율 그림도 만들어주고 매우 좋다! 근데...,2024.05.05.
419,서빙로봇 인공지능 애완 로봇 강아지 아이보 백터,"이번 시간에는 서빙로봇 인공지능 애완 로봇 강아지 아이보 백터에 대해 알아보도록 하겠습니다. 인공지능 기술의 발달로 로봇도 진화하고 있는데요. 인공지능이란 사람처럼 학습하고 추론할 수 있는 기계의 능력을 말합니다. 은 데이터를 분석하고 패턴을 인식해 스스로 문제를 해결하고 결정을 내릴 수 있어, 음성 인식, 이미지 분석, 로봇공학 등 다양한 분야에...",2024.05.19.
420,인공지능 AI 기초 상식을 통한 AI 요점 정리,"인공지능은 인간의 지능을 모방하거나 대체하기 위해 고안된 기술입니다. AI도서는 크게 3가지로 구분이 됩니다. ANI, AGI, ASI인데요. ANI는 특정 목적을 위해 제한된 범위 내에서만... 인간의 개입이 최소화되어 인공신경망이 데이터를 직접처리하고 학습합니다. 인공신경망은 인간의 신경망을 모방한 구조로 여러 층으로 이루어져 있습니다. 딥러닝 모델에서...",2024.03.22.
421,초등학교 진로수업 - 인공지능 기초 코딩,코딩하는 딩가샘입니다 인공지능 수업을 하려고 연제구에 있는 초등학교에 왔어요~~ 오늘은 KT AI 코디니로 신호등도 만들어 볼 예정입니다.! 인공지능에 대해서 배워보고 실습하는 방법도 자세히 알려 주었어요~ 신호등 만들기 시작! 간단한 신호등을 만들어 보았어요~ 2시간 안에 코딩까지 해야 해서 부지런히 키트 조립을 해야 합니다. 키트 조립이 되면 코딩을 해서...,6일 전
422,"WWDC 2024, 애플의 인공지능 파트너십 계획 발표 예정","WWDC 2024 주요 내용 올해 WWDC의 주요 발표 내용은 인공지능(AI)에 중점을 둔 새로운 소프트웨어 업데이이트로 예상이 되고 있다. 블룸버그의 레포트에 따르면, 애플은 iOS 18애... 마무리 애플이 시리를 내놓았을 때만 해도 분야의 선도주자였다. 시리가 빠르게 이 시장을 잠식해 나가리라는 기대는 당연해 보였다. 하지만, 결과적으로 애플은 구글...",2주 전
423,"인공지능 조련사, 프롬프트 엔지니어","그 사이 인공지능(AI)은 빠르게 발전해 텍스트, 이미지, 영상을 한 번에 이해해 생성하고, 농담도 던집니다. AI를 접목하고 있는 기업도 늘고 있는데요. 이에 따라 새로운 직업군이... 국내 AI 스타트업은 연봉 1억 원에, 구글이 투자한 스타트업은 연봉 3억∼4억 원에 채용하기도 했답니다. AI로 매일 우리는 새로운 세상으로 나아가고 있습니다. 여기서는...",4주 전
424,온라인 무료 공개강좌 'K-무크'···인공지능·숏폼 미디어창작·디자인 등 22개 강좌 신설,"인공지능·디자인 등 K-무크 강좌 22개 신설 정부가 운영하는 한국형 온라인 공개강좌 ‘K-무크(K-MOOC)’에 22개 강좌가 신설됐습니다. 교육부와 국가평생교육진흥원은 4월 24일 신규... 디지털 교양분야에 선정된 ‘놀라운 증명’, 디지털 기초분야에 선정된 ‘과 캐글분석’, ‘ 활용 숏폼 미디어창작자로 수익화하기’ 등 국민의 디지털 역량을...",2024.05.02.
425,[KISTI 뉴스] ‘인공지능 윤리’에 대한 이슈브리프 발간,"KISTI, ‘인공지능 윤리’에 대한 이슈브리프 발간 - 인간과 인공지능의 조화로운 공존 방안 제시 - 한국과학기술정보연구원(원장 김재수, 이하 KISTI)은 인공지능 윤리(AI Ethics): 인간과 인공지능의 조화로운 공존 방안에 대한 KISTI 이슈브리프를 발간하였다. 전환(AI Transformation, AX) 시대로 진입하면서 AI는 일상생활과 산업 전반에 걸쳐 혁신적인...",4주 전
426,"AI, 일상에 물들다. AX(인공지능 전환) 시대","하지만 챗GPT와 같이 기존 인공지능들과 차원이 다른 모습을 보여주는 인공지능이 등장하면서, DX를 넘어 AX(AI Transformation) 시대로의 전환이 필요하다는 목소리가 점차 나오고 있습니다. © 픽사베이 정부도 이러한 AI 트렌드의 변화를 인지하고, AI 일상화 시대를 앞당기기 위해 2024년 9,090억 원을 투입해 '대한민국 도약 방안'을 발표한 바...",2024.04.03.
427,"시작되는 인공지능 법률 서비스 경쟁, 돌아봐야 할 점은?","나만의 인공지능 변호사 최근 OpenAI사의 GPT가 업데이트되어, 사용자가 본인의 GPT를 이른바 ‘커스터마이징’(customizing)할 수 있게 되었습니다. 이에 법적인 쟁점을 분석해줄 수... 선고, 사건번호 2022구합89524)에 대한 분석) 그렇다면 변호사가 필요하면 항상 이렇게 ChatGPT를 커스터마이징해야 하는 건가요? 아예 법률만 전문으로 공부한 서비스는...",2024.05.24.
428,<엔트리 인공지능 with 햄스터 로봇> 기대평 이벤트,엔트리와 햄스터 로봇으로 시작하는 인공지능 프로그래밍 안녕하세요! 인공지능을 활용해 재미있고 유익한 프로그래밍 활동을 해볼 수 있는 <엔트리 인공지능 with 햄스터 로봇> 개정판이 출간하였습니다. 이번 개정판은 최신 버전의 엔트리로 전체를 업데이트하였고 또한 일부 챕터는 소재를 재구성하였는데요. 도서 출간을 기념하여...,2주 전
429,인공지능 기술의 미래를 이끄는 챗GPT - 혁신과 발전의 중심,"인공지능 기술은 현재 우리의 삶과 사회에 놀라운 변화를 가져오고 있다. 그 중에서도 최근 몇 년간 주목을 받고 있는 기술 중 하나는 챗GPT다. 챗GPT는 자연어 처리와 이해를 위한... 인공지능 기술의 발전은 우리의 삶에 긍정적인 영향을 미치지만, 동시에 윤리적인 문제와 사회적인 영향에 대한 고려가 필요하다. 그렇기에 지속적인 논의와 연구가 필요하다....",2주 전
430,MWC24 바르셀로나 통신과 인공지능의 융합 SKT AI 가 그리는 통신사업의 미래,"특히 ‘AI의 인간화’를 전면에 부각하며 인공지능으로 달라질 일상에 주목했습니다. SK텔레콤 역시 ‘AI, 변화의 시작점’을 주제로 텔코(Telco·통신사) 중심의 인공지능(AI) 기술 및 서비스를 선보였는데요. 전시 내용에 대해 좀 더 구체적으로 살펴보겠습니다. SKT는 올해도 바르셀로나 ‘피라 그란 비아(Fira Gran Via)’의 메인 전시관인 3홀 중앙에 대형...",2024.02.28.
431,인공지능 개발자 국비지원 교육 문제와 현실(비대면),① 인공지능 국비지원 ② 빅데이터 국비지원 과거와 다르게 웹개발 국비지원보다 위 2가지 국비 교육을 더 많이 볼 수 있는 건 최근 대부분 기업이 인공지능 개발자 채용을 늘리고 웹 개발자 채용을 축소하고 있기 때문입니다. 늘어나는 개발자 채용 그에 맞춰 늘어나는 국비지원 석사 채용 과거 개발자는 석사 급의 인력을 채용했습니다. 혹은 3년 이상...,2주 전
432,"유엔 사무총장, 인류에게 '칼날' 경고, 인공지능이 핵전쟁 위험 증가","안토니오 구테흐스 유엔 사무총장은 인공지능(AI) 사용 확산으로 인해 핵 전쟁의 위험이 증가하고 인류는 이제 ""칼날""에 처해 있다고 경고했다고 가디아 ( The Guardia n)가 보도했다.... 각국의 억지력 강화를 위해 인공지능(AI)을 활용해 발사 절차가 간소화될 가능성도 있다는 우려가 나온다. 따라서 이제 ""인류는 칼날 위에 있다. 구테흐스는 연설에서 핵무기 사용 위험이...",3주 전
433,[인공지능CCTV] 경기 고양시 덕양구 보험대리점 빌딩 내 침입감지와 보안을 위한 cctv...,"AI 영상보안 솔루션 자비스넷 지능형 영상분석 인공지능 cctv 이러한 지능형 영상분석 기능을 바탕으로 AI 영상감시 솔루션을 제공해 드리고 있는데요, ""AI 영상감시 솔루션""이란 감지된 상황이 실제 위급한 상황인지 아닌지를 딥러닝서버가 2차로 빠르게 분석하여 실제 상황으로 판단 되었을 경우, 실시간 영상과 함께 고객님의 휴대폰으로 긴급 PUSH 알림을...",7시간 전
434,SK하이닉스 주가 전망...5% 하락에도 인공지능은 장기적 이슈,"엔비디아를 비롯한 미국 인공지능(AI) 반도체주의 조정으로 투자심리가 위축된 영향이다. 특히 지난 21일 엔비디아가 3% 하락한 영향이다. 24일 한국거래소에 따르면... 그리고 지속적으로 말씀드린 것과 같이 인공지능, 범용(AGI), 초(ASI)와 같은 것들은 단기적인 이슈가 아니라 매우 장기적이고 큰 이슈이다. 따라서 장기적인 관점에서...",7시간 전
435,[챗GPT특강] '생성형 인공지능의 이해 및 사용법' 실습 강의 진행(3차수),"한국폴리텍대학 인재개발원(남원시 소재) 직급별 기본교육에서 일반직 6,7급(2차)을 대상으로 '생성형 인공지능의 이해 및 사용법'에 관한 주제로 실습형 강의를 했습니다. 현재 한국폴리텍대학 인재개발원에서는 직급별로 생성형 에 관한 학습이 진행되고 있습니다! 이번 강의는 3월에 이어 3차수이며, 일반직 6,7급 2차 직원분들을 대상으로...",2024.04.29.
436,파이썬 캐글 인공지능 머신러닝 가이드 사용법,인공지능과 머신러닝을 공부하고 사용할수 있는 케글이라는 사이트를 알게 되어 공유하고자 합니다. 케글은 데이터 과학자나 머신러닝 애호가들에게 잘 알려진 플래쇼폼으로 다른... 캐글이란 캐글은 2010년 만들어져 2017년에 구글에서 인수를 하게 되면서부터 다양한 분야에서 활용되고 있습니다. 캐글은 무료이며 경진대회나 기업들이 데이터를 공개하는데...,4일 전
437,FET 페치 코인 전망 ASI 통합 일정 연기 인공지능 연합,"비트코인, 이더리움 등 전반적인 가상화폐가 하락하면서 좋지 못한 시기를 이어나가고 있으나 인공지능(AI) 테마의 경우 아쉬운 시세 대비 기대 전망을 가지고 있는 사람들이 많은... 합병을 위한 준비 단계에서 신중한 조정의 일환으로 ASI CEO는 탈 중앙화 초 지능 네트워크 구축을 위한 진전에 이번 일시적인 지연은 영향을 미치지 않는다고 밝혔으니 참고하시기...",2주 전
438,"인공지능 대전환(AX) 시대에 인기 있는 AI 기술, 직업, 전문가는?","인공지능은 제조, 금융, 유통, 패션산업 등 다양한 분야에서 이미 활용되고 있으며 그 적용 범위가 빠르게 확대되고 있습니다. 이렇게 AI 기술을 다양한 분야에 적용해 새로운... 머신러닝 엔지니어는 머신러닝 핵심 알고리즘을 구현하면서 시스템 실험과 테스트를 실행하는 일을 합니다. 머신러닝 시스템을 직접 설계하고, 머신러닝 정확도를...",2주 전
439,[행사 스케치] 2024 인공지능&빅데이터쇼: 천 개의 AI 고민을 듣다,"NHN Cloud는 다양한 산업에 인프라를 제공하는 CSP(Cloud Service Provider)로써, [2024 인공지능&빅데이터쇼(스마트 테크 코리아 2024동시 개최)]에 참여하여 국내 AI 도입 관련... 부스 소개 | NHN Cloud AI 얼라이언스 with 2Digit, Vessl AI NHN Cloud AI 얼라이언스 2024년 6월 19일부터 21일까지 코엑스에서 열린 '&빅데이터쇼 2024'에서 NHN Cloud는 2Digit, Vessl AI와 함께 AI...",1일 전
440,2024 AI 엑스포 셀바스 AI 부스 방문 및 인공지능 트렌드,2024년 5월 1일(수)~ 5월 3일(금)까지 코엑스 D홀에서 2024 국제인공지능대전이 진행이 되었어요. 저는 첫 번째나 방문을 해보았는데요. 아무래도 2024년의 화두가 '인공지능 트렌드'이다 보니 행사장이 상당히 붐비더군요. 국내 최초이자 최대 AI 전문전시회로 국내기업들은 물론이고 큰 행사인 만큼 해외 기업들도 참여를 했더라고요. 주최는 한국협회...,2024.05.07.
441,새로운 인공지능 공개 애플 7%대 상승,"애플 새로운 인공지능 공개 7%대 상승 테슬라 -1.80 엔비디아 -0.71 테슬라 -1.85 MS 1.12% 오늘 개장전 미국 CPI 발표 예정. 내일은 FOMC 결과 발표 이벤트 정부 벨류업 추가 세제 인센티브등 세법 개정안 발표 예정. 은행, 자동차등 수익이 많이 난 기업들 유리 미국 사상최고치 경신 소식등 국내증시 우호적. 짧은 테마주 연속성 없는 흐름 감안하고 접근 현대차 밸류업...",2주 전
